frame,drop_id,cx,cy,area_px,percentage,in_frame
1005,1,1120,396,6018,106.09,1
1006,1,1120,395,5878,103.62,1
1007,1,1121,396,6087,107.31,1
1008,1,1120,396,6002,105.81,1
1009,1,1120,396,5964,105.14,1
1010,1,1120,396,5966,105.17,1
1011,1,1120,396,5950,104.89,1
1012,1,1121,395,5944,104.79,1
1013,1,1121,395,5912,104.22,1
1014,1,1121,396,5983,105.47,1
1015,1,1121,395,5955,104.98,1
1016,1,1121,395,5933,104.59,1
1017,1,1121,396,6004,105.84,1
1018,1,1121,396,6048,106.62,1
1019,1,1121,395,5998,105.74,1
1020,1,1121,396,6099,107.52,1
1021,1,1121,395,5982,105.46,1
1022,1,1121,396,6050,106.65,1
1023,1,1121,396,6039,106.46,1
1024,1,1121,396,6021,106.14,1
1025,1,1121,396,5983,105.47,1
1026,1,1121,396,6015,106.04,1
1027,1,1121,396,6012,105.99,1
1028,1,1121,395,5942,104.75,1
1029,1,1121,395,5911,104.2,1
1030,1,1121,396,6169,108.75,1
1031,1,1121,395,5994,105.67,1
1032,1,1120,395,5965,105.16,1
1033,1,1120,395,6000,105.77,1
1034,1,1121,396,6148,108.38,1
1035,1,1120,396,6058,106.8,1
1036,1,1120,396,6116,107.82,1
1037,1,1120,395,5919,104.35,1
1038,1,1120,396,6007,105.9,1
1039,1,1121,396,6161,108.61,1
1040,1,1121,396,6054,106.73,1
1041,1,1120,396,6031,106.32,1
1042,1,1120,396,6099,107.52,1
1043,1,1121,395,6025,106.21,1
1044,1,1121,396,6158,108.56,1
1045,1,1120,396,6074,107.08,1
1046,1,1121,396,6107,107.66,1
1047,1,1121,395,5955,104.98,1
1048,1,1121,395,5941,104.73,1
1049,1,1120,395,5903,104.06,1
1050,1,1120,395,5988,105.56,1
1051,1,1121,396,6101,107.55,1
1052,1,1121,395,5940,104.72,1
1053,1,1121,395,5891,103.85,1
1054,1,1121,396,6042,106.51,1
1055,1,1121,396,6067,106.95,1
1056,1,1120,395,5900,104.01,1
1057,1,1121,396,6079,107.17,1
1058,1,1121,396,6075,107.1,1
1059,1,1121,396,6003,105.83,1
1060,1,1121,395,5988,105.56,1
1061,1,1121,395,5889,103.82,1
1062,1,1121,395,5984,105.49,1
1063,1,1121,396,6082,107.22,1
1064,1,1121,396,6076,107.11,1
1065,1,1121,395,5990,105.6,1
1066,1,1120,395,5954,104.96,1
1067,1,1121,396,6023,106.18,1
1068,1,1120,396,5998,105.74,1
1069,1,1121,396,6089,107.34,1
1070,1,1120,396,5981,105.44,1
1071,1,1121,396,6076,107.11,1
1072,1,1120,395,5939,104.7,1
1073,1,1120,396,6072,107.04,1
1074,1,1121,396,6100,107.54,1
1075,1,1120,396,6067,106.95,1
1076,1,1121,396,6099,107.52,1
1077,1,1120,395,5838,102.92,1
1078,1,1121,395,6016,106.06,1
1079,1,1121,396,6094,107.43,1
1080,1,1121,396,6011,105.97,1
1081,1,1120,395,5885,103.75,1
1082,1,1121,396,6125,107.98,1
1083,1,1121,396,6083,107.24,1
1084,1,1121,395,5934,104.61,1
1085,1,1121,396,6039,106.46,1
1086,1,1121,395,5995,105.69,1
1087,1,1121,395,5976,105.35,1
1088,1,1121,395,5959,105.05,1
1089,1,1121,396,5993,105.65,1
1090,1,1121,396,6105,107.62,1
1091,1,1121,395,5949,104.87,1
1092,1,1121,396,6107,107.66,1
1093,1,1121,396,5996,105.7,1
1094,1,1121,396,6080,107.18,1
1095,1,1121,395,5992,105.63,1
1096,1,1121,396,6019,106.11,1
1097,1,1121,396,5992,105.63,1
1098,1,1121,395,6006,105.88,1
1099,1,1121,395,5935,104.63,1
1100,1,1121,396,6035,106.39,1
1101,1,1121,395,5983,105.47,1
1102,1,1120,396,6019,106.11,1
1103,1,1121,396,6148,108.38,1
1104,1,1121,396,6163,108.65,1
1105,1,1121,395,5952,104.93,1
1106,1,1121,396,6015,106.04,1
1107,1,1121,396,6074,107.08,1
1108,1,1121,396,6033,106.36,1
1109,1,1120,395,5916,104.29,1
1110,1,1121,396,6204,109.37,1
1111,1,1121,396,6013,106.0,1
1112,1,1120,395,5967,105.19,1
1113,1,1120,395,5966,105.17,1
1114,1,1121,396,6134,108.14,1
1115,1,1120,396,6065,106.92,1
1116,1,1121,396,6036,106.41,1
1117,1,1121,395,5923,104.42,1
1118,1,1121,396,6018,106.09,1
1119,1,1121,396,6151,108.44,1
1120,1,1121,396,6038,106.44,1
1121,1,1121,396,6012,105.99,1
1122,1,1121,396,6103,107.59,1
1123,1,1121,396,6112,107.75,1
1124,1,1121,396,6025,106.21,1
1125,1,1121,396,6017,106.07,1
1126,1,1121,396,6072,107.04,1
1127,1,1121,396,6086,107.29,1
1128,1,1120,395,5932,104.57,1
1129,1,1121,396,5981,105.44,1
1130,1,1121,396,6101,107.55,1
1131,1,1121,396,6046,106.58,1
1132,1,1121,396,6061,106.85,1
1133,1,1121,395,5954,104.96,1
1134,1,1121,396,6097,107.48,1
1135,1,1121,396,6032,106.34,1
1136,1,1120,395,5925,104.45,1
1137,1,1121,396,6024,106.2,1
1138,1,1121,396,6053,106.71,1
1139,1,1121,396,6052,106.69,1
1140,1,1121,396,6136,108.17,1
1141,1,1120,395,5882,103.69,1
1142,1,1121,396,6075,107.1,1
1143,1,1120,396,5978,105.39,1
1144,1,1121,396,6035,106.39,1
1145,1,1120,395,5921,104.38,1
1146,1,1121,396,6090,107.36,1
1147,1,1121,396,6014,106.02,1
1148,1,1121,396,6173,108.82,1
1148,6,1025,7,517,9.11,0
1149,1,1121,396,6073,107.06,1
1149,6,1024,13,898,15.83,0
1150,1,1120,396,6046,106.58,1
1150,6,1024,21,1128,19.89,0
1151,1,1121,396,6059,106.81,1
1151,6,1023,33,1109,19.55,1
1152,1,1121,396,6024,106.2,1
1152,6,1023,44,1108,19.53,1
1153,1,1121,395,5991,105.61,1
1153,6,1023,56,1105,19.48,1
1154,1,1121,396,6106,107.64,1
1154,6,1022,68,1111,19.59,1
1155,1,1121,396,6096,107.47,1
1155,6,1022,79,1106,19.5,1
1156,1,1121,396,6014,106.02,1
1156,6,1022,91,1118,19.71,1
1157,1,1121,395,5977,105.37,1
1157,6,1021,103,1118,19.71,1
1158,1,1120,396,6016,106.06,1
1158,6,1021,115,1112,19.6,1
1159,1,1121,396,5998,105.74,1
1159,6,1021,127,1113,19.62,1
1160,1,1121,396,6054,106.73,1
1160,6,1020,139,1112,19.6,1
1161,1,1121,396,5991,105.61,1
1161,6,1020,151,1116,19.67,1
1162,1,1121,396,6068,106.97,1
1162,6,1020,163,1118,19.71,1
1163,1,1121,396,6046,106.58,1
1163,6,1019,175,1121,19.76,1
1164,1,1121,396,6103,107.59,1
1164,6,1019,188,1112,19.6,1
1165,1,1121,395,5973,105.3,1
1165,6,1019,200,1122,19.78,1
1166,1,1121,396,5991,105.61,1
1166,6,1018,213,1119,19.73,1
1167,1,1121,396,6054,106.73,1
1167,6,1018,225,1119,19.73,1
1168,1,1121,396,6027,106.25,1
1168,6,1018,238,1120,19.74,1
1169,1,1121,396,6037,106.43,1
1169,6,1017,250,1113,19.62,1
1170,1,1120,396,5983,105.47,1
1170,6,1017,263,1107,19.52,1
1171,1,1121,395,5956,105.0,1
1171,6,1017,276,1115,19.66,1
1172,1,1121,396,6056,106.76,1
1172,6,1016,288,1120,19.74,1
1173,1,1121,395,5961,105.09,1
1173,6,1016,301,1117,19.69,1
1174,1,1121,396,6049,106.64,1
1174,6,1016,314,1115,19.66,1
1175,1,1121,395,5987,105.54,1
1175,6,1015,327,1110,19.57,1
1176,1,1121,396,6026,106.23,1
1176,6,1015,340,1105,19.48,1
1177,1,1120,396,6018,106.09,1
1177,6,1015,353,1105,19.48,1
1178,1,1121,396,6043,106.53,1
1178,6,1014,366,1104,19.46,1
1179,1,1121,396,6040,106.48,1
1179,6,1014,379,1074,18.93,1
1179,7,1012,415,407,7.17,1
1180,1,1120,396,6029,106.28,1
1180,7,1013,399,1676,29.55,1
1181,1,1121,395,5923,104.42,1
1181,7,1013,401,1421,25.05,1
1182,1,1121,396,6089,107.34,1
1182,7,1012,399,1639,28.89,1
1183,1,1121,396,6064,106.9,1
1183,7,1012,394,1804,31.8,1
1184,1,1120,395,5996,105.7,1
1184,7,1012,390,1736,30.6,1
1185,1,1121,396,6017,106.07,1
1185,7,1012,390,1686,29.72,1
1186,1,1121,396,6091,107.38,1
1186,7,1012,392,1695,29.88,1
1187,1,1120,396,6018,106.09,1
1187,7,1013,398,1780,31.38,1
1188,1,1121,396,6163,108.65,1
1188,7,1013,401,1465,25.83,1
1189,1,1121,395,5988,105.56,1
1189,7,1013,400,1554,27.4,1
1190,1,1121,396,6108,107.68,1
1190,7,1013,397,1747,30.8,1
1191,1,1121,395,5991,105.61,1
1191,7,1013,393,1718,30.29,1
1192,1,1120,395,5947,104.84,1
1192,7,1013,393,1733,30.55,1
1193,1,1121,395,5972,105.28,1
1193,7,1013,396,1747,30.8,1
1194,1,1121,396,6119,107.87,1
1194,7,1013,400,1590,28.03,1
1195,1,1121,396,5979,105.4,1
1195,7,1013,401,1465,25.83,1
1196,1,1121,396,6024,106.2,1
1196,7,1013,399,1710,30.15,1
1197,1,1121,396,5992,105.63,1
1197,7,1012,395,1686,29.72,1
1198,1,1121,395,5991,105.61,1
1198,7,1012,394,1672,29.48,1
1199,1,1121,396,6031,106.32,1
1199,7,1012,396,1659,29.25,1
1200,1,1121,396,6028,106.27,1
1200,7,1013,400,1644,28.98,1
1201,1,1121,396,6063,106.88,1
1201,7,1013,401,1504,26.51,1
1202,1,1121,396,6089,107.34,1
1202,7,1013,400,1710,30.15,1
1203,1,1121,396,6052,106.69,1
1203,7,1013,396,1662,29.3,1
1204,1,1121,396,6153,108.47,1
1204,7,1013,395,1705,30.06,1
1205,1,1120,395,5853,103.18,1
1205,7,1013,396,1644,28.98,1
1206,1,1120,395,5981,105.44,1
1206,7,1013,400,1631,28.75,1
1207,1,1121,396,6022,106.16,1
1207,7,1013,401,1548,27.29,1
1208,1,1121,396,6034,106.37,1
1208,7,1013,400,1713,30.2,1
1209,1,1120,395,5950,104.89,1
1209,7,1013,397,1736,30.6,1
1210,1,1121,396,6074,107.08,1
1210,7,1013,396,1716,30.25,1
1211,1,1121,396,6018,106.09,1
1211,7,1013,398,1749,30.83,1
1212,1,1121,395,5986,105.53,1
1212,7,1013,400,1618,28.52,1
1213,1,1121,395,5998,105.74,1
1213,7,1013,401,1587,27.98,1
1214,1,1121,396,6065,106.92,1
1214,7,1013,400,1752,30.89,1
1215,1,1121,396,6066,106.94,1
1215,7,1013,397,1757,30.97,1
1216,1,1120,395,5983,105.47,1
1216,7,1013,397,1704,30.04,1
1217,1,1120,395,5986,105.53,1
1217,7,1013,399,1728,30.46,1
1218,1,1121,396,6089,107.34,1
1218,7,1013,401,1609,28.36,1
1219,1,1121,396,6150,108.42,1
1219,7,1013,400,1635,28.82,1
1220,1,1121,396,6041,106.5,1
1220,7,1013,399,1751,30.87,1
1221,1,1121,395,5971,105.26,1
1221,7,1013,397,1697,29.92,1
1222,1,1121,395,6028,106.27,1
1222,7,1013,398,1722,30.36,1
1223,1,1121,396,6075,107.1,1
1223,7,1013,400,1722,30.36,1
1224,1,1121,395,5978,105.39,1
1224,7,1013,401,1603,28.26,1
1225,1,1120,396,5983,105.47,1
1225,7,1013,400,1673,29.49,1
1226,1,1121,396,6045,106.57,1
1226,7,1013,399,1771,31.22,1
1227,1,1121,396,6079,107.17,1
1227,7,1013,397,1714,30.22,1
1228,1,1120,395,5988,105.56,1
1228,7,1013,399,1764,31.1,1
1229,1,1121,396,6010,105.95,1
1229,7,1013,400,1662,29.3,1
1230,1,1121,396,6096,107.47,1
1230,7,1013,401,1624,28.63,1
1231,1,1121,396,6137,108.19,1
1231,7,1013,400,1716,30.25,1
1232,1,1120,395,5935,104.63,1
1232,7,1013,399,1783,31.43,1
1233,1,1121,395,5977,105.37,1
1233,7,1013,399,1803,31.78,1
1234,1,1121,396,6038,106.44,1
1234,7,1013,399,1718,30.29,1
1235,1,1121,396,6026,106.23,1
1235,7,1013,400,1646,29.02,1
1236,1,1121,396,6022,106.16,1
1236,7,1013,400,1653,29.14,1
1237,1,1120,395,5930,104.54,1
1237,7,1013,400,1739,30.66,1
1238,1,1121,396,6082,107.22,1
1238,7,1013,399,1817,32.03,1
1239,1,1121,396,6049,106.64,1
1239,7,1013,399,1783,31.43,1
1240,1,1120,395,5949,104.87,1
1240,7,1013,400,1722,30.36,1
1241,1,1120,395,5892,103.87,1
1241,7,1013,400,1642,28.95,1
1242,1,1120,396,6069,106.99,1
1242,7,1013,400,1692,29.83,1
1243,1,1121,395,5973,105.3,1
1243,7,1013,399,1774,31.27,1
1244,1,1120,395,5958,105.03,1
1244,7,1013,399,1771,31.22,1
1245,1,1120,395,5978,105.39,1
1245,7,1013,400,1756,30.96,1
1246,1,1121,396,6055,106.74,1
1246,7,1013,400,1684,29.69,1
1247,1,1120,396,6062,106.87,1
1247,7,1013,401,1675,29.53,1
1248,1,1120,395,5921,104.38,1
1248,7,1013,400,1706,30.07,1
1249,1,1121,396,6082,107.22,1
1249,7,1013,399,1763,31.08,1
1250,1,1121,396,6055,106.74,1
1250,7,1013,399,1774,31.27,1
1251,1,1121,396,6051,106.67,1
1251,7,1013,400,1742,30.71,1
1252,1,1120,396,5980,105.42,1
1252,7,1013,400,1673,29.49,1
1253,1,1120,395,5878,103.62,1
1253,7,1013,400,1688,29.76,1
1254,1,1121,396,6027,106.25,1
1254,7,1013,400,1750,30.85,1
1255,1,1121,396,6096,107.47,1
1255,7,1013,399,1750,30.85,1
1256,1,1120,395,5961,105.09,1
1256,7,1013,399,1765,31.12,1
1257,1,1121,396,6011,105.97,1
1257,7,1013,400,1704,30.04,1
1258,1,1121,396,6025,106.21,1
1258,7,1013,400,1677,29.56,1
1259,1,1121,396,6117,107.84,1
1259,7,1013,400,1722,30.36,1
1260,1,1121,396,6037,106.43,1
1260,7,1013,400,1769,31.19,1
1261,1,1121,396,6029,106.28,1
1261,7,1013,399,1777,31.33,1
1262,1,1121,396,6169,108.75,1
1262,7,1013,400,1742,30.71,1
1263,1,1121,396,6137,108.19,1
1263,7,1013,400,1689,29.78,1
1264,1,1120,395,5900,104.01,1
1264,7,1013,400,1682,29.65,1
1265,1,1121,395,5943,104.77,1
1265,7,1013,400,1754,30.92,1
1266,1,1121,396,6024,106.2,1
1266,7,1013,399,1779,31.36,1
1267,1,1121,396,6022,106.16,1
1267,7,1013,400,1780,31.38,1
1268,1,1121,396,6116,107.82,1
1268,7,1013,400,1712,30.18,1
1269,1,1121,395,5914,104.26,1
1269,7,1013,400,1666,29.37,1
1270,1,1121,396,6034,106.37,1
1270,7,1013,400,1722,30.36,1
1271,1,1120,396,6038,106.44,1
1271,7,1013,400,1765,31.12,1
1272,1,1121,396,6064,106.9,1
1272,7,1013,399,1758,30.99,1
1273,1,1121,395,5958,105.03,1
1273,7,1013,400,1746,30.78,1
1274,1,1121,396,6152,108.45,1
1274,7,1013,400,1694,29.86,1
1275,1,1120,395,5949,104.87,1
1275,7,1013,400,1693,29.85,1
1276,1,1121,396,6076,107.11,1
1276,7,1013,400,1722,30.36,1
1277,1,1121,395,6011,105.97,1
1277,7,1013,399,1746,30.78,1
1278,1,1120,396,5986,105.53,1
1278,7,1013,399,1738,30.64,1
1279,1,1120,396,6052,106.69,1
1279,7,1013,400,1727,30.45,1
1280,1,1121,396,6005,105.86,1
1280,7,1013,400,1700,29.97,1
1281,1,1121,395,5988,105.56,1
1281,7,1013,400,1703,30.02,1
1282,1,1121,396,6107,107.66,1
1282,7,1013,400,1767,31.15,1
1283,1,1121,396,6092,107.4,1
1283,7,1013,400,1766,31.13,1
1284,1,1121,396,6034,106.37,1
1284,7,1013,400,1753,30.9,1
1285,1,1120,395,5846,103.06,1
1285,7,1013,400,1700,29.97,1
1286,1,1121,396,6092,107.4,1
1286,7,1013,400,1685,29.7,1
1287,1,1121,396,6054,106.73,1
1287,7,1013,400,1722,30.36,1
1288,1,1121,395,5925,104.45,1
1288,7,1013,400,1766,31.13,1
1289,1,1121,395,5940,104.72,1
1289,7,1013,400,1749,30.83,1
1290,1,1121,396,6098,107.5,1
1290,7,1013,400,1725,30.41,1
1291,1,1120,396,6001,105.79,1
1291,7,1013,400,1695,29.88,1
1292,1,1121,396,6029,106.28,1
1292,7,1013,400,1695,29.88,1
1293,1,1121,396,6000,105.77,1
1293,7,1013,400,1729,30.48,1
1294,1,1120,396,6017,106.07,1
1294,7,1013,400,1757,30.97,1
1295,1,1120,395,5951,104.91,1
1295,7,1013,400,1745,30.76,1
1296,1,1121,396,6009,105.93,1
1296,7,1013,400,1695,29.88,1
1297,1,1121,395,5916,104.29,1
1297,7,1013,400,1694,29.86,1
1298,1,1121,396,6086,107.29,1
