frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
127,rebounding,701.0,152.0,40.1,,template,0.416,1.2226,1.0,7651.04,37.0399,167.547,65.625,False
128,rebounding,699.0,148.0,40.1,,template,0.4519,1.2226,1.0,204.22,37.3736,4.472,65.625,False
129,rebounding,695.0,148.0,40.1,,template,0.3914,1.2226,1.0,182.66,37.7073,4.0,65.625,False
130,rebounding,549.0,85.0,40.1,,template,0.3941,1.2226,1.0,7261.31,38.041,159.013,65.625,False
131,rebounding,547.0,85.0,40.1,,template,0.3724,1.2226,1.0,91.33,38.3747,2.0,65.625,False
132,rebounding,543.0,86.0,40.1,,template,0.3675,1.2226,1.0,188.28,38.7084,4.123,65.625,False
133,rebounding,690.0,122.0,40.1,,template,0.3983,1.2226,1.0,6911.12,39.0421,151.344,65.625,False
134,rebounding,692.0,113.0,40.1,,template,0.446,1.2226,1.0,421.01,39.3758,9.22,65.625,False
135,rebounding,695.0,115.0,40.1,,template,0.4525,1.2226,1.0,164.65,39.7095,3.606,65.625,False
136,rebounding,701.0,114.0,40.1,,template,0.4336,1.2226,1.0,277.77,40.0432,6.083,65.625,False
137,rebounding,704.0,114.0,40.1,,template,0.3809,1.2226,1.0,137.0,40.3769,3.0,65.625,False
138,rebounding,757.0,102.0,40.1,,template,0.5121,1.2226,1.0,2481.51,40.7105,54.342,65.625,False
139,rebounding,757.0,104.0,40.1,,template,0.5626,1.2226,1.0,91.33,41.0442,2.0,65.625,False
140,rebounding,756.0,106.0,40.1,,template,0.5576,1.2226,1.0,102.11,41.3779,2.236,65.625,False
141,rebounding,753.0,107.0,40.1,,template,0.5403,1.2226,1.0,144.41,41.7116,3.162,65.625,False
142,rebounding,749.0,108.0,40.1,,template,0.4997,1.2226,1.0,188.28,42.0453,4.123,65.625,False
143,rebounding,548.0,85.0,40.1,,template,0.3779,1.2226,1.0,9238.56,42.379,202.312,65.625,False
144,rebounding,548.0,85.0,40.1,,template,0.3727,1.2226,1.0,0.0,42.7127,0.0,65.625,False
145,rebounding,548.0,85.0,40.1,,template,0.3638,1.2226,1.0,0.0,43.0464,0.0,65.625,False
146,rebounding,543.0,85.0,40.1,,template,0.3635,1.2226,1.0,228.33,43.3801,5.0,65.625,False
147,rebounding,545.0,85.0,40.1,,template,0.3768,1.2226,1.0,91.33,43.7138,2.0,65.625,False
148,rebounding,685.0,111.0,40.1,,template,0.4199,1.2226,1.0,6502.42,44.0475,142.394,65.625,False
149,rebounding,680.0,110.0,40.1,,template,0.4657,1.2226,1.0,232.85,44.3812,5.099,65.625,False
150,rebounding,678.0,110.0,40.1,,template,0.4603,1.2226,1.0,91.33,44.7149,2.0,65.625,False
151,rebounding,677.0,109.0,40.1,,template,0.4417,1.2226,1.0,64.58,45.0486,1.414,65.625,False
152,rebounding,675.0,108.0,40.1,,template,0.371,1.2226,1.0,102.11,45.3822,2.236,65.625,False
153,rebounding,674.0,105.0,40.1,,template,0.3903,1.2226,1.0,144.41,45.7159,3.162,65.625,False
154,rebounding,673.0,101.0,40.1,,template,0.3993,1.2226,1.0,188.28,46.0496,4.123,65.625,False
155,rebounding,543.0,85.0,40.1,,template,0.3753,1.2226,1.0,5981.25,46.3833,130.981,65.625,False
156,rebounding,543.0,86.0,40.1,,template,0.3699,1.2226,1.0,45.67,46.717,1.0,65.625,False
157,rebounding,543.0,85.0,40.1,,template,0.3713,1.2226,1.0,45.67,47.0507,1.0,65.625,False
158,rebounding,683.0,102.0,40.1,,template,0.3568,1.2226,1.0,6440.06,47.3844,141.028,65.625,False
