frame,drop_id,cx,cy,area_px,percentage,in_frame
516,3,395,431,1137,17.33,1
517,1,701,428,4235,64.54,1
517,3,394,431,1137,17.33,1
518,1,701,428,4271,65.09,1
518,3,394,431,1139,17.36,1
519,1,701,428,4262,64.95,1
519,3,394,431,1131,17.24,1
520,1,702,428,4296,65.47,1
520,3,394,432,1237,18.85,1
521,1,701,428,4282,65.26,1
521,3,394,431,1134,17.28,1
522,1,701,428,4320,65.84,1
522,3,394,431,1138,17.34,1
523,1,702,428,4323,65.88,1
523,3,394,431,1148,17.5,1
524,1,702,428,4316,65.78,1
524,3,395,431,1139,17.36,1
525,1,702,428,4296,65.47,1
525,3,395,431,1131,17.24,1
526,1,702,428,4277,65.18,1
526,3,395,431,1111,16.93,1
527,1,702,428,4287,65.34,1
527,3,395,431,1132,17.25,1
528,1,702,428,4251,64.79,1
528,3,395,431,1125,17.15,1
529,1,702,428,4249,64.76,1
529,3,395,431,1135,17.3,1
530,1,702,428,4263,64.97,1
530,3,395,431,1133,17.27,1
531,1,702,428,4248,64.74,1
531,3,394,431,1155,17.6,1
532,1,702,428,4266,65.02,1
532,3,394,431,1142,17.4,1
533,1,702,428,4264,64.99,1
533,3,394,431,1141,17.39,1
534,1,702,428,4285,65.31,1
534,3,394,431,1156,17.62,1
535,1,702,428,4309,65.67,1
535,3,394,431,1152,17.56,1
536,1,702,428,4333,66.04,1
536,3,394,431,1152,17.56,1
537,1,702,428,4324,65.9,1
537,3,395,431,1137,17.33,1
538,1,702,428,4343,66.19,1
538,3,395,431,1118,17.04,1
539,1,702,428,4371,66.62,1
539,3,395,431,1149,17.51,1
540,1,702,428,4322,65.87,1
540,3,395,431,1143,17.42,1
541,1,702,428,4285,65.31,1
541,3,395,431,1145,17.45,1
542,1,702,428,4265,65.0,1
542,3,394,431,1143,17.42,1
543,1,701,428,4291,65.4,1
543,3,394,432,1247,19.0,1
544,1,701,428,4280,65.23,1
544,3,394,432,1243,18.94,1
545,1,701,428,4298,65.5,1
545,3,394,432,1249,19.04,1
546,1,701,428,4318,65.81,1
546,3,394,432,1258,19.17,1
547,1,701,428,4291,65.4,1
547,3,394,431,1166,17.77,1
548,1,701,428,4306,65.63,1
548,3,394,431,1154,17.59,1
549,1,701,428,4316,65.78,1
549,3,394,432,1241,18.91,1
550,1,701,428,4307,65.64,1
550,3,394,432,1240,18.9,1
551,1,701,428,4308,65.66,1
551,3,394,432,1241,18.91,1
552,1,702,428,4326,65.93,1
552,3,395,432,1256,19.14,1
553,1,701,428,4305,65.61,1
553,3,394,431,1260,19.2,1
554,1,702,428,4311,65.7,1
554,3,394,431,1267,19.31,1
555,1,702,428,4331,66.01,1
555,3,394,432,1256,19.14,1
556,1,702,428,4279,65.21,1
556,3,395,431,1125,17.15,1
557,1,702,428,4269,65.06,1
557,3,395,431,1109,16.9,1
558,1,702,428,4271,65.09,1
558,3,395,431,1132,17.25,1
559,1,702,428,4299,65.52,1
559,3,395,431,1137,17.33,1
560,1,702,428,4279,65.21,1
560,3,394,431,1140,17.37,1
561,1,702,428,4282,65.26,1
561,3,394,432,1240,18.9,1
562,1,702,428,4276,65.17,1
562,3,394,432,1235,18.82,1
563,1,702,428,4301,65.55,1
563,3,394,432,1257,19.16,1
564,1,702,428,4282,65.26,1
564,3,394,432,1258,19.17,1
565,1,702,428,4315,65.76,1
565,3,395,431,1157,17.63,1
566,1,702,428,4310,65.69,1
566,3,394,432,1256,19.14,1
567,1,702,428,4327,65.95,1
567,3,394,432,1233,18.79,1
568,1,702,428,4343,66.19,1
568,3,394,432,1244,18.96,1
569,1,702,428,4352,66.33,1
569,3,394,431,1153,17.57,1
570,1,702,428,4331,66.01,1
570,3,394,431,1164,17.74,1
571,1,702,428,4325,65.91,1
571,3,394,431,1272,19.39,1
572,1,702,428,4291,65.4,1
572,3,394,431,1124,17.13,1
573,1,701,428,4308,65.66,1
