frame,drop_id,cx,cy,area_px,percentage,in_frame
2129,1,888,412,5109,85.29,1
2130,1,888,412,5133,85.69,1
2131,1,888,412,5115,85.39,1
2132,1,888,413,5097,85.08,1
2133,1,887,413,5079,84.78,1
2134,1,887,414,5045,84.22,1
2135,1,888,414,5016,83.73,1
2136,1,888,415,4959,82.78,1
2137,1,887,416,4867,81.25,1
2138,1,887,416,4831,80.64,1
2139,1,887,417,4764,79.53,1
2140,1,887,418,4683,78.17,1
2141,1,887,418,4636,77.39,1
2142,1,887,418,4561,76.14,1
2143,1,887,419,4552,75.99,1
2144,1,887,419,4598,76.75,1
2145,1,887,418,4585,76.54,1
2146,1,887,418,4637,77.41,1
2147,1,888,418,4700,78.46,1
2148,1,888,417,4784,79.86,1
2149,1,888,416,4826,80.56,1
2150,1,888,415,4905,81.88,1
2151,1,888,415,4992,83.33,1
2152,1,888,414,5057,84.42,1
2153,1,888,413,5109,85.29,1
2154,1,888,413,5092,85.0,1
2155,1,889,413,5134,85.7,1
2156,1,889,412,5155,86.05,1
2157,1,889,412,5126,85.57,1
2158,1,889,413,5116,85.4,1
2159,1,889,413,5058,84.43,1
2160,1,889,414,5017,83.75,1
2161,1,889,414,4946,82.56,1
2162,1,889,415,4915,82.05,1
2163,1,888,416,4843,80.84,1
2164,1,888,416,4799,80.11,1
2165,1,888,417,4727,78.91,1
2166,1,888,418,4693,78.34,1
2167,1,888,418,4648,77.59,1
2168,1,888,419,4647,77.57,1
2169,1,888,419,4600,76.79,1
2170,1,888,419,4623,77.17,1
2171,1,888,418,4634,77.36,1
2172,1,888,418,4691,78.31,1
2173,1,888,418,4720,78.79,1
2174,1,888,417,4776,79.73,1
2175,1,888,416,4808,80.26,1
2176,1,888,415,4864,81.2,1
2177,1,888,415,4926,82.23,1
2178,1,888,414,4977,83.08,1
2179,1,888,414,5019,83.78,1
2180,1,888,413,5061,84.48,1
2180,15,1040,5,394,6.58,0
2181,1,888,413,5094,85.03,1
2181,15,1040,12,1033,17.24,0
2182,1,888,413,5090,84.97,1
2182,15,1041,21,1529,25.52,0
2183,1,888,413,5135,85.72,1
2183,15,1041,38,1468,24.51,1
2184,1,888,413,5121,85.49,1
2184,15,1041,53,1494,24.94,1
2185,1,888,413,5080,84.8,1
2185,15,1042,68,1503,25.09,1
2186,1,888,414,5075,84.72,1
2186,15,1042,84,1545,25.79,1
2187,1,888,414,5004,83.53,1
2187,15,1043,99,1547,25.82,1
2188,1,888,415,4942,82.5,1
2188,15,1043,115,1560,26.04,1
2189,1,888,415,4849,80.94,1
2189,15,1043,131,1587,26.49,1
2190,1,888,416,4799,80.11,1
2190,15,1044,146,1580,26.38,1
2191,1,888,417,4750,79.29,1
2191,15,1045,162,1571,26.22,1
2192,1,887,418,4692,78.32,1
2192,15,1045,178,1606,26.81,1
2193,1,887,418,4653,77.67,1
2193,15,1045,194,1621,27.06,1
2194,1,887,418,4626,77.22,1
2194,15,1046,211,1609,26.86,1
2195,1,887,419,4611,76.97,1
2195,15,1046,226,1596,26.64,1
2196,1,887,419,4627,77.24,1
2196,15,1047,243,1605,26.79,1
2197,1,887,419,4649,77.61,1
2197,15,1047,259,1605,26.79,1
2198,1,887,418,4666,77.89,1
2198,15,1048,275,1599,26.69,1
2199,1,887,418,4707,78.57,1
2199,15,1049,292,1600,26.71,1
2200,1,887,417,4769,79.61,1
2200,15,1049,308,1619,27.03,1
2201,1,888,416,4869,81.28,1
2201,15,1050,325,1617,26.99,1
2202,1,888,416,4887,81.58,1
2202,15,1050,342,1610,26.88,1
2203,1,888,415,4966,82.9,1
2203,15,1051,358,1596,26.64,1
2204,1,888,414,5032,84.0,1
2204,15,1052,374,1579,26.36,1
2205,1,888,414,5043,84.18,1
2205,15,1052,391,1526,25.47,1
2206,1,888,413,5048,84.27,1
2206,15,1053,407,1462,24.41,1
2207,1,888,413,5091,84.98,1
2207,15,1054,424,1410,23.54,1
2208,1,888,413,5125,85.55,1
2208,15,1054,437,1146,19.13,1
2209,1,888,413,5111,85.32,1
2209,15,1054,443,830,13.86,1
2210,1,888,413,5099,85.12,1
2210,15,1056,440,961,16.04,1
2211,1,888,413,5038,84.1,1
