frame,drop_id,cx,cy,area_px,percentage,in_frame
546,13,699,204,456,47.9,1
546,16,365,188,1621,170.27,1
547,1,567,447,2730,286.76,1
547,2,377,445,7494,787.18,1
547,3,546,284,357,37.5,1
547,4,931,444,2724,286.13,1
547,7,972,187,638,67.02,1
547,10,707,451,865,90.86,1
547,11,408,136,1751,183.93,1
547,13,699,226,456,47.9,1
547,16,364,214,1624,170.59,1
548,1,568,447,3019,317.12,1
548,2,377,444,7777,816.91,1
548,3,545,284,356,37.39,1
548,4,931,446,2800,294.12,1
548,7,972,182,651,68.38,1
548,10,708,449,1067,112.08,1
548,11,409,131,1771,186.03,1
548,13,700,249,454,47.69,1
548,16,363,240,1621,170.27,1
549,1,568,446,2990,314.08,1
549,2,377,444,7512,789.08,1
549,3,545,283,358,37.61,1
549,4,931,446,2593,272.37,1
549,7,973,177,644,67.65,1
549,10,708,442,1419,149.05,1
549,11,410,125,1837,192.96,1
549,13,700,272,473,49.68,1
549,16,362,265,1631,171.32,1
550,1,567,447,3103,325.95,1
550,2,376,445,7468,784.45,1
550,3,545,283,359,37.71,1
550,4,932,448,2412,253.36,1
550,7,975,173,646,67.86,1
550,10,708,438,1544,162.18,1
550,11,411,120,1878,197.27,1
550,13,700,294,477,50.11,1
550,16,361,291,1613,169.43,1
551,1,568,448,3080,323.53,1
551,2,376,446,7460,783.61,1
551,3,545,282,356,37.39,1
551,4,932,448,2298,241.39,1
551,7,975,168,645,67.75,1
551,10,707,438,1481,155.57,1
551,11,413,114,1888,198.32,1
551,13,701,317,479,50.32,1
551,16,359,317,1620,170.17,1
552,1,568,448,3042,319.54,1
552,2,376,447,7326,769.54,1
552,3,545,282,357,37.5,1
552,4,932,447,2262,237.61,1
552,7,976,164,647,67.96,1
552,10,706,440,1416,148.74,1
552,11,414,109,1851,194.43,1
552,13,701,339,472,49.58,1
552,16,358,343,1620,170.17,1
553,1,566,449,2920,306.72,1
553,2,377,446,7272,763.87,1
553,3,545,281,362,38.03,1
553,4,932,447,2326,244.33,1
553,7,977,160,639,67.12,1
553,10,706,443,1150,120.8,1
553,11,415,103,1802,189.29,1
553,13,702,362,471,49.47,1
553,16,357,368,1614,169.54,1
554,1,565,448,2909,305.57,1
554,2,372,436,9037,949.26,1
554,3,545,281,354,37.18,1
554,4,934,445,2380,250.0,1
554,7,979,155,639,67.12,1
554,10,705,448,762,80.04,1
554,11,416,98,1762,185.08,1
554,13,702,385,458,48.11,1
555,1,568,448,2993,314.39,1
555,2,373,442,8251,866.7,1
555,3,545,281,361,37.92,1
555,4,936,445,2555,268.38,1
555,7,980,151,640,67.23,1
555,10,706,448,794,83.4,1
555,11,418,93,1750,183.82,1
555,13,703,407,458,48.11,1
556,1,568,448,2873,301.79,1
556,2,374,443,7786,817.86,1
556,3,545,281,359,37.71,1
556,4,937,446,2728,286.55,1
556,7,980,148,620,65.13,1
556,10,706,443,1451,152.42,1
556,11,419,88,1782,187.18,1
557,1,569,448,2789,292.96,1
557,2,373,442,8178,859.03,1
557,3,544,281,367,38.55,1
557,4,937,447,2658,279.2,1
557,7,981,143,612,64.29,1
557,10,706,445,1367,143.59,1
557,11,420,82,1833,192.54,1
558,1,569,448,2832,297.48,1
558,2,372,441,8301,871.95,1
558,3,544,281,363,38.13,1
558,4,936,448,2582,271.22,1
558,7,982,140,629,66.07,1
558,10,706,446,1267,133.09,1
558,11,421,77,1875,196.95,1
559,1,570,447,2748,288.66,1
559,2,372,439,8426,885.08,1
559,3,544,281,357,37.5,1
559,4,936,449,2571,270.06,1
559,7,983,136,604,63.45,1
559,10,706,447,1268,133.19,1
559,11,422,73,1846,193.91,1
560,1,569,448,2892,303.78,1
560,2,371,438,8873,932.04,1
560,3,544,281,363,38.13,1
560,4,936,448,2551,267.96,1
560,7,984,132,613,64.39,1
560,10,706,449,1142,119.96,1
560,11,424,68,1814,190.55,1
561,1,567,448,2729,286.66,1
561,2,370,436,9236,970.17,1
561,3,544,281,364,38.24,1
561,4,936,447,2480,260.5,1
561,7,985,128,609,63.97,1
561,10,706,448,1198,125.84,1
561,11,425,63,1786,187.61,1
562,1,569,448,2894,303.99,1
562,2,370,435,9857,1035.4,1
562,3,544,282,361,37.92,1
562,4,935,447,2527,265.44,1
562,7,986,125,607,63.76,1
562,10,706,446,1238,130.04,1
562,11,426,58,1760,184.87,1
563,1,570,448,2754,289.29,1
563,2,369,434,9942,1044.33,1
563,3,544,282,361,37.92,1
563,4,934,446,2480,260.5,1
563,7,987,121,601,63.13,1
563,10,706,447,1211,127.21,1
563,11,428,54,1766,185.5,1
564,1,570,447,2674,280.88,1
564,2,370,434,10129,1063.97,1
564,3,544,283,358,37.61,1
564,4,932,446,2498,262.39,1
564,7,988,117,620,65.13,1
564,10,706,449,1149,120.69,1
564,11,429,49,1798,188.87,1
565,1,568,447,2579,270.9,1
565,2,371,434,10105,1061.45,1
565,3,544,283,364,38.24,1
565,4,932,446,2445,256.83,1
565,7,989,114,602,63.24,1
565,10,706,449,1138,119.54,1
565,11,430,45,1829,192.12,1
566,1,570,448,2758,289.71,1
566,2,371,433,10098,1060.71,1
566,3,544,284,362,38.03,1
566,4,932,447,2482,260.71,1
566,7,990,111,619,65.02,1
566,10,706,448,1183,124.26,1
566,11,431,40,1843,193.59,1
567,1,569,448,2825,296.74,1
