frame,drop_id,cx,cy,area_px,percentage,in_frame
953,3,647,292,9266,109.77,1
953,8,694,409,2854,33.81,1
954,3,647,290,9411,111.49,1
954,8,694,402,2794,33.1,1
955,3,647,289,9562,113.28,1
955,8,694,395,2746,32.53,1
956,3,647,288,9603,113.77,1
956,8,693,389,2763,32.73,1
957,3,647,287,9550,113.14,1
957,8,693,382,2887,34.2,1
958,3,647,286,9412,111.5,1
958,8,693,375,2958,35.04,1
959,3,647,285,9206,109.06,1
959,8,693,369,2979,35.29,1
960,3,647,283,8984,106.43,1
960,8,693,363,2924,34.64,1
961,3,658,300,11635,137.84,1
962,3,657,297,11433,135.45,1
963,3,657,295,11258,133.37,1
964,3,657,293,11161,132.22,1
965,3,657,291,11115,131.68,1
966,3,657,289,11039,130.78,1
967,3,657,286,10985,130.14,1
968,3,656,284,10855,128.6,1
969,3,655,282,10751,127.37,1
970,3,654,279,10646,126.12,1
971,3,653,278,10704,126.81,1
972,3,653,276,10795,127.89,1
973,3,652,275,10777,127.67,1
974,3,652,274,10807,128.03,1
975,3,651,273,10697,126.73,1
976,3,651,272,10537,124.83,1
977,3,652,272,10348,122.59,1
978,3,652,271,10242,121.34,1
979,3,652,270,10179,120.59,1
980,3,653,269,10217,121.04,1
981,3,653,268,10317,122.22,1
982,3,653,266,10451,123.81,1
983,3,654,266,10607,125.66,1
984,3,654,265,10762,127.5,1
985,3,654,265,11005,130.38,1
986,3,654,264,11244,133.21,1
987,3,654,263,11518,136.45,1
988,3,655,263,11823,140.07,1
989,3,655,262,12061,142.89,1
990,3,654,262,12273,145.4,1
