frame,drop_id,cx,cy,area_px,percentage,in_frame
600,4,379,271,1564,16.04,1
601,1,616,416,8958,91.88,1
601,4,377,277,1573,16.13,1
602,1,616,416,9141,93.75,1
602,4,375,283,1610,16.51,1
603,1,616,415,9163,93.98,1
603,4,373,290,1557,15.97,1
604,1,616,415,9127,93.61,1
604,4,371,296,1523,15.62,1
605,1,616,415,9176,94.11,1
605,4,370,302,1538,15.77,1
606,1,616,416,9064,92.96,1
606,4,367,309,1501,15.39,1
607,1,616,418,9018,92.49,1
607,4,366,315,1577,16.17,1
608,1,616,421,9885,101.38,1
608,4,364,322,1517,15.56,1
609,1,615,424,9844,100.96,1
609,4,361,328,1539,15.78,1
610,1,615,426,9744,99.94,1
610,4,360,336,1490,15.28,1
611,1,616,428,9575,98.21,1
611,4,359,342,1464,15.02,1
612,1,616,430,9258,94.95,1
612,4,357,349,1458,14.95,1
613,1,616,432,9177,94.12,1
613,4,354,356,1469,15.07,1
614,1,615,433,8991,92.22,1
614,4,353,363,1450,14.87,1
615,1,615,434,8828,90.54,1
615,4,351,370,1416,14.52,1
616,1,615,434,8794,90.19,1
616,4,349,377,1440,14.77,1
617,1,615,434,8862,90.89,1
617,4,347,384,1451,14.88,1
618,1,615,433,8910,91.38,1
618,4,345,392,1451,14.88,1
619,1,615,432,9059,92.91,1
619,4,343,399,1438,14.75,1
620,1,615,431,9156,93.91,1
620,4,341,407,1370,14.05,1
621,1,615,429,9457,96.99,1
621,4,339,414,1428,14.65,1
622,1,614,427,9594,98.4,1
622,4,337,422,1387,14.23,1
623,1,614,425,9752,100.02,1
623,4,336,430,1336,13.7,1
624,1,614,423,9890,101.44,1
624,4,334,439,1324,13.58,1
625,1,614,422,10003,102.59,1
625,4,333,447,1254,12.86,1
626,1,614,418,9092,93.25,1
626,4,333,453,1123,11.52,1
627,1,614,417,9111,93.45,1
627,4,330,455,1165,11.95,1
628,1,614,415,9009,92.4,1
628,4,327,447,1203,12.34,1
629,1,614,416,9070,93.03,1
629,4,326,443,1419,14.55,1
630,1,614,416,8999,92.3,1
630,4,324,436,1150,11.79,1
631,1,614,416,8858,90.85,1
631,4,324,433,1167,11.97,1
632,1,614,417,8855,90.82,1
632,4,325,438,1294,13.27,1
633,1,614,419,8914,91.43,1
633,4,326,443,1404,14.4,1
634,1,614,423,9869,101.22,1
634,4,327,447,1296,13.29,1
635,1,614,425,9752,100.02,1
635,4,328,451,1222,12.53,1
636,1,614,427,9643,98.9,1
636,4,329,453,1100,11.28,1
637,1,614,429,9505,97.49,1
637,4,331,452,1429,14.66,1
638,1,614,430,9236,94.73,1
638,4,331,445,1343,13.77,1
639,1,614,432,9088,93.21,1
639,4,333,436,1073,11.01,1
640,1,614,433,8953,91.83,1
640,4,334,433,940,9.64,1
641,1,614,434,8855,90.82,1
641,4,334,437,1041,10.68,1
642,1,614,434,8760,89.85,1
642,4,331,447,1382,14.17,1
643,1,614,433,8848,90.75,1
643,4,331,451,1182,12.12,1
644,1,615,432,8920,91.49,1
644,4,330,453,1097,11.25,1
645,1,615,432,9174,94.09,1
645,4,329,451,1277,13.1,1
646,1,615,430,9334,95.73,1
646,4,328,448,1428,14.65,1
647,1,615,428,9490,97.33,1
647,4,327,438,1015,10.41,1
648,1,615,427,9693,99.42,1
648,4,326,436,1022,10.48,1
649,1,615,425,9850,101.03,1
649,4,326,438,1036,10.63,1
650,1,615,423,9813,100.65,1
650,4,327,447,1328,13.62,1
651,1,615,419,8930,91.59,1
651,4,328,450,1260,12.92,1
652,1,616,418,8972,92.02,1
652,4,329,453,1161,11.91,1
653,1,615,417,9034,92.66,1
653,4,329,452,1284,13.17,1
654,1,616,416,9063,92.95,1
654,4,331,448,1368,14.03,1
655,1,616,416,9065,92.97,1
655,4,332,437,1023,10.49,1
656,1,616,416,8994,92.25,1
656,4,332,436,1037,10.64,1
657,1,616,417,8934,91.63,1
657,4,332,443,1249,12.81,1
658,1,616,419,8969,91.99,1
658,4,331,447,1286,13.19,1
659,1,615,422,9823,100.75,1
659,4,330,451,1241,12.73,1
660,1,615,424,9743,99.93,1
660,4,330,452,1157,11.87,1
661,1,615,426,9724,99.73,1
661,4,330,451,1361,13.96,1
662,1,615,428,9564,98.09,1
662,4,328,447,1445,14.82,1
663,1,615,429,9378,96.18,1
663,4,328,439,1054,10.81,1
664,1,615,431,9187,94.23,1
664,4,327,437,975,10.0,1
665,1,615,432,9114,93.48,1
665,4,327,443,1225,12.56,1
666,1,615,433,8927,91.56,1
666,4,327,449,1393,14.29,1
667,1,615,433,8860,90.87,1
667,4,328,452,1293,13.26,1
668,1,615,433,8872,90.99,1
668,4,328,453,1171,12.01,1
669,1,615,433,8959,91.89,1
669,4,329,450,1312,13.46,1
670,1,615,432,9062,92.94,1
670,4,331,446,1348,13.83,1
671,1,615,431,9218,94.54,1
671,4,332,442,1294,13.27,1
672,1,615,430,9458,97.01,1
672,4,331,438,1067,10.94,1
673,1,614,428,9632,98.79,1
673,4,331,447,1456,14.93,1
674,1,615,426,9716,99.65,1
674,4,331,450,1347,13.82,1
675,1,614,424,9845,100.97,1
675,4,330,453,1288,13.21,1
676,1,614,422,9840,100.92,1
676,4,330,451,1229,12.61,1
677,1,614,421,9861,101.14,1
677,4,330,450,1346,13.81,1
678,1,615,418,8955,91.85,1
678,4,330,446,1350,13.85,1
679,1,614,417,8945,91.74,1
679,4,328,437,1001,10.27,1
680,1,615,417,8910,91.38,1
680,4,329,439,1020,10.46,1
681,1,614,417,8945,91.74,1
681,4,327,447,1349,13.84,1
682,1,614,418,8931,91.6,1
682,4,328,450,1281,13.14,1
683,1,614,419,8942,91.71,1
683,4,328,452,1192,12.23,1
684,1,614,422,9818,100.7,1
684,4,329,452,1278,13.11,1
685,1,614,424,9824,100.76,1
685,4,328,449,1399,14.35,1
686,1,614,425,9732,99.82,1
686,4,330,445,1375,14.1,1
687,1,614,427,9575,98.21,1
687,4,330,443,1289,13.22,1
688,1,614,429,9460,97.03,1
688,4,331,444,1300,13.33,1
689,1,614,431,9430,96.72,1
689,4,330,449,1441,14.78,1
690,1,614,432,9241,94.78,1
690,4,330,452,1322,13.56,1
691,1,614,433,9076,93.09,1
691,4,330,452,1205,12.36,1
692,1,614,433,8905,91.33,1
692,4,330,450,1260,12.92,1
693,1,614,433,8927,91.56,1
693,4,329,449,1405,14.41,1
694,1,614,433,8966,91.96,1
694,4,330,445,1431,14.68,1
695,1,615,432,8988,92.18,1
695,4,329,438,1029,10.55,1
696,1,615,431,9151,93.86,1
696,4,329,446,1375,14.1,1
697,1,615,430,9333,95.72,1
697,4,328,449,1297,13.3,1
698,1,615,429,9490,97.33,1
698,4,328,452,1315,13.49,1
699,1,615,427,9633,98.8,1
699,4,328,452,1277,13.1,1
700,1,615,425,9687,99.35,1
700,4,329,450,1276,13.09,1
701,1,615,423,9777,100.28,1
701,4,329,447,1460,14.97,1
702,1,615,422,9859,101.12,1
702,4,330,445,1312,13.46,1
703,1,615,419,8940,91.69,1
703,4,330,445,1324,13.58,1
704,1,615,418,8896,91.24,1
704,4,330,447,1350,13.85,1
705,1,616,417,8917,91.46,1
705,4,330,450,1380,14.15,1
706,1,616,417,8954,91.84,1
706,4,330,452,1252,12.84,1
707,1,615,418,8963,91.93,1
707,4,330,451,1262,12.94,1
708,1,615,418,8928,91.57,1
708,4,331,449,1348,13.83,1
709,1,615,422,9821,100.73,1
709,4,330,447,1413,14.49,1
710,1,615,423,9850,101.03,1
