frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
1214,rebounding,624.0,182.0,60.0,,template,0.5806,1.8286,1.0,91.33,37.0399,2.0,65.625,False
1215,rebounding,624.0,177.0,60.0,,template,0.5867,1.8286,1.0,228.33,37.3736,5.0,65.625,False
1216,rebounding,624.0,173.0,60.0,,template,0.601,1.8286,1.0,182.66,37.7073,4.0,65.625,False
1217,rebounding,624.0,167.0,60.0,,template,0.6276,1.8286,1.0,273.99,38.041,6.0,65.625,False
1218,rebounding,623.0,160.0,60.0,,template,0.6525,1.8286,1.0,322.9,38.3747,7.071,65.625,False
1219,rebounding,622.0,153.0,60.0,,template,0.6579,1.8286,1.0,322.9,38.7084,7.071,65.625,False
1220,rebounding,622.0,144.0,60.0,,template,0.6708,1.8286,1.0,410.99,39.0421,9.0,65.625,False
1221,rebounding,624.0,125.0,60.0,,template,0.7111,1.8286,1.0,872.43,39.3758,19.105,65.625,False
1222,rebounding,624.0,125.0,60.0,,template,0.7757,1.8286,1.0,0.0,39.7095,0.0,65.625,False
1223,rebounding,623.0,126.0,60.0,,template,0.8135,1.8286,1.0,64.58,40.0432,1.414,65.625,False
1224,rebounding,623.0,125.0,60.0,,template,0.7926,1.8286,1.0,45.67,40.3769,1.0,65.625,False
1225,rebounding,626.0,125.0,60.0,,template,0.7,1.8286,1.0,137.0,40.7105,3.0,65.625,False
1226,rebounding,635.0,125.0,60.0,,template,0.5999,1.8286,1.0,410.99,41.0442,9.0,65.625,False
1227,rebounding,638.0,125.0,60.0,,template,0.5782,1.8286,1.0,137.0,41.3779,3.0,65.625,False
1228,rebounding,638.0,125.0,60.0,,template,0.5774,1.8286,1.0,0.0,41.7116,0.0,65.625,False
1229,rebounding,638.0,125.0,60.0,,template,0.5836,1.8286,1.0,0.0,42.0453,0.0,65.625,False
1230,rebounding,634.0,125.0,60.0,,template,0.617,1.8286,1.0,182.66,42.379,4.0,65.625,False
1231,rebounding,623.0,125.0,60.0,,template,0.6891,1.8286,1.0,502.32,42.7127,11.0,65.625,False
1232,rebounding,623.0,125.0,60.0,,template,0.7303,1.8286,1.0,0.0,43.0464,0.0,65.625,False
1233,rebounding,624.0,125.0,60.0,,template,0.7456,1.8286,1.0,45.67,43.3801,1.0,65.625,False
1234,rebounding,624.0,125.0,60.0,,template,0.7341,1.8286,1.0,0.0,43.7138,0.0,65.625,False
1235,rebounding,624.0,126.0,60.0,,template,0.6959,1.8286,1.0,45.67,44.0475,1.0,65.625,False
1236,rebounding,624.0,134.0,60.0,,template,0.6599,1.8286,1.0,365.32,44.3812,8.0,65.625,False
1237,rebounding,624.0,140.0,60.0,,template,0.6471,1.8286,1.0,273.99,44.7149,6.0,65.625,False
1238,rebounding,624.0,144.0,60.0,,template,0.635,1.8286,1.0,182.66,45.0486,4.0,65.625,False
1239,rebounding,625.0,147.0,60.0,,template,0.6362,1.8286,1.0,144.41,45.3822,3.162,65.625,False
1240,rebounding,625.0,150.0,60.0,,template,0.6419,1.8286,1.0,137.0,45.7159,3.0,65.625,False
1241,rebounding,625.0,152.0,60.0,,template,0.6439,1.8286,1.0,91.33,46.0496,2.0,65.625,False
1242,rebounding,625.0,153.0,60.0,,template,0.6514,1.8286,1.0,45.67,46.3833,1.0,65.625,False
1243,rebounding,625.0,152.0,60.0,,template,0.6503,1.8286,1.0,45.67,46.717,1.0,65.625,False
1244,rebounding,625.0,151.0,60.0,,template,0.6471,1.8286,1.0,45.67,47.0507,1.0,65.625,False
1245,rebounding,625.0,148.0,60.0,,template,0.6455,1.8286,1.0,137.0,47.3844,3.0,65.625,False
1246,rebounding,625.0,143.0,60.0,,template,0.6379,1.8286,1.0,228.33,47.7181,5.0,65.625,False
1247,rebounding,624.0,137.0,60.0,,template,0.6487,1.8286,1.0,277.77,48.0518,6.083,65.625,False
1248,rebounding,623.0,132.0,60.0,,template,0.6598,1.8286,1.0,232.85,48.3855,5.099,65.625,False
1249,rebounding,623.0,126.0,60.0,,template,0.6927,1.8286,1.0,273.99,48.7192,6.0,65.625,False
1250,rebounding,623.0,125.0,60.0,,template,0.7376,1.8286,1.0,45.67,49.0529,1.0,65.625,False
1251,rebounding,624.0,125.0,60.0,,template,0.7897,1.8286,1.0,45.67,49.3866,1.0,65.625,False
1252,rebounding,623.0,125.0,60.0,,template,0.8154,1.8286,1.0,45.67,49.7203,1.0,65.625,False
1253,rebounding,623.0,125.0,60.0,,template,0.7738,1.8286,1.0,0.0,50.0539,0.0,65.625,False
1254,rebounding,623.0,125.0,60.0,,template,0.6829,1.8286,1.0,0.0,50.3876,0.0,65.625,False
1255,rebounding,628.0,125.0,60.0,,template,0.6192,1.8286,1.0,228.33,50.7213,5.0,65.625,False
1256,rebounding,634.0,125.0,60.0,,template,0.595,1.8286,1.0,273.99,51.055,6.0,65.625,False
1257,rebounding,635.0,125.0,60.0,,template,0.6043,1.8286,1.0,45.67,51.3887,1.0,65.625,False
1258,rebounding,632.0,125.0,60.0,,template,0.6372,1.8286,1.0,137.0,51.7224,3.0,65.625,False
1259,rebounding,628.0,125.0,60.0,,template,0.7146,1.8286,1.0,182.66,52.0561,4.0,65.625,False
1260,rebounding,624.0,127.0,60.0,,template,0.7987,1.8286,1.0,204.22,52.3898,4.472,65.625,False
1261,rebounding,623.0,128.0,60.0,,template,0.8289,1.8286,1.0,64.58,52.7235,1.414,65.625,False
1262,rebounding,623.0,128.0,60.0,,template,0.804,1.8286,1.0,0.0,53.0572,0.0,65.625,False
1263,rebounding,622.0,125.0,60.0,,template,0.753,1.8286,1.0,144.41,53.3909,3.162,65.625,False
1264,rebounding,622.0,125.0,60.0,,template,0.7049,1.8286,1.0,0.0,53.7246,0.0,65.625,False
1265,rebounding,624.0,155.0,60.0,,template,0.6685,1.8286,1.0,1372.99,54.0583,30.067,65.625,False
1266,rebounding,625.0,164.0,60.0,,template,0.6657,1.8286,1.0,413.51,54.392,9.055,65.625,False
1267,rebounding,626.0,170.0,60.0,,template,0.6647,1.8286,1.0,277.77,54.7257,6.083,65.625,False
1268,rebounding,626.0,175.0,60.0,,template,0.6631,1.8286,1.0,228.33,55.0593,5.0,65.625,False
1269,rebounding,627.0,179.0,60.0,,template,0.6542,1.8286,1.0,188.28,55.393,4.123,65.625,False
1270,rebounding,627.0,182.0,60.0,,template,0.6426,1.8286,1.0,137.0,55.7267,3.0,65.625,False
1271,rebounding,627.0,183.0,60.0,,template,0.6321,1.8286,1.0,45.67,56.0604,1.0,65.625,False
1272,rebounding,620.0,125.0,60.0,,template,0.632,1.8286,1.0,2667.79,56.3941,58.421,65.625,False
1273,rebounding,619.0,125.0,60.0,,template,0.6606,1.8286,1.0,45.67,56.7278,1.0,65.625,False
1274,rebounding,619.0,128.0,60.0,,template,0.6731,1.8286,1.0,137.0,57.0615,3.0,65.625,False
1275,rebounding,620.0,136.0,60.0,,template,0.6797,1.8286,1.0,368.16,57.3952,8.062,65.625,False
1276,rebounding,620.0,144.0,60.0,,template,0.6901,1.8286,1.0,365.32,57.7289,8.0,65.625,False
1277,rebounding,621.0,152.0,60.0,,template,0.7079,1.8286,1.0,368.16,58.0626,8.062,65.625,False
1278,rebounding,623.0,167.0,60.0,,template,0.7588,1.8286,1.0,691.04,58.3963,15.133,65.625,False
1279,rebounding,623.0,169.0,60.0,,template,0.8201,1.8286,1.0,91.33,58.73,2.0,65.625,False
1280,rebounding,623.0,172.0,60.0,,template,0.8294,1.8286,1.0,137.0,59.0637,3.0,65.625,False
1281,rebounding,623.0,175.0,60.0,,template,0.772,1.8286,1.0,137.0,59.3974,3.0,65.625,False
1282,rebounding,625.0,178.0,60.0,,template,0.6847,1.8286,1.0,164.65,59.731,3.606,65.625,False
1283,rebounding,634.0,181.0,60.0,,template,0.6236,1.8286,1.0,433.22,60.0647,9.487,65.625,False
1284,rebounding,635.0,183.0,60.0,,template,0.6024,1.8286,1.0,102.11,60.3984,2.236,65.625,False
1285,rebounding,635.0,186.0,60.0,,template,0.6069,1.8286,1.0,137.0,60.7321,3.0,65.625,False
1286,rebounding,632.0,188.0,60.0,,template,0.6449,1.8286,1.0,164.65,61.0658,3.606,65.625,False
1287,rebounding,626.0,191.0,60.0,,template,0.7181,1.8286,1.0,306.33,61.3995,6.708,65.625,False
1288,rebounding,624.0,195.0,60.0,,template,0.7883,1.8286,1.0,204.22,61.7332,4.472,65.625,False
1289,rebounding,623.0,198.0,60.0,,template,0.8207,1.8286,1.0,144.41,62.0669,3.162,65.625,False
1290,rebounding,623.0,200.0,60.0,,template,0.7944,1.8286,1.0,91.33,62.4006,2.0,65.625,False
1291,rebounding,622.0,200.0,60.0,,template,0.7365,1.8286,1.0,45.67,62.7343,1.0,65.625,False
1292,rebounding,624.0,225.0,60.0,,template,0.6969,1.8286,1.0,1145.27,63.068,25.08,65.625,False
1293,rebounding,624.0,232.0,60.0,,template,0.6779,1.8286,1.0,319.66,63.4017,7.0,65.625,False
1294,rebounding,625.0,241.0,60.0,,template,0.6636,1.8286,1.0,413.51,63.7354,9.055,65.625,False
1295,rebounding,620.0,197.0,60.0,,template,0.6473,1.8286,1.0,2022.19,64.0691,44.283,65.625,False
1296,rebounding,620.0,198.0,60.0,,template,0.6483,1.8286,1.0,45.67,64.4027,1.0,65.625,False
1297,rebounding,619.0,202.0,60.0,,template,0.6504,1.8286,1.0,188.28,64.7364,4.123,65.625,False
1298,rebounding,619.0,204.0,60.0,,template,0.6558,1.8286,1.0,91.33,65.0701,2.0,65.625,False
1299,rebounding,618.0,209.0,60.0,,template,0.6587,1.8286,1.0,232.85,65.4038,5.099,65.625,False
1300,rebounding,618.0,214.0,60.0,,template,0.6604,1.8286,1.0,228.33,65.7375,5.0,65.625,False
1301,rebounding,618.0,221.0,60.0,,template,0.6621,1.8286,1.0,319.66,66.0712,7.0,65.625,False
1302,rebounding,618.0,228.0,60.0,,template,0.6661,1.8286,1.0,319.66,66.4049,7.0,65.625,False
