frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
784,rebounding,362.0,336.0,40.5,,template,0.3732,1.2347,1.0,144.41,57.3952,3.162,65.625,False
785,rebounding,363.0,338.0,40.5,,template,0.3696,1.2347,1.0,102.11,57.7289,2.236,65.625,False
786,rebounding,363.0,337.0,40.5,,template,0.3624,1.2347,1.0,45.67,58.0626,1.0,65.625,False
787,rebounding,364.0,340.0,40.5,,template,0.3567,1.2347,1.0,144.41,58.3963,3.162,65.625,False
788,rebounding,364.0,340.0,40.5,,template,0.3564,1.2347,1.0,0.0,58.73,0.0,65.625,False
789,rebounding,364.0,341.0,40.5,,template,0.3579,1.2347,1.0,45.67,59.0637,1.0,65.625,False
790,rebounding,364.0,344.0,40.5,,template,0.3718,1.2347,1.0,137.0,59.3974,3.0,65.625,False
791,rebounding,364.0,346.0,40.5,,template,0.3905,1.2347,1.0,91.33,59.731,2.0,65.625,False
792,rebounding,364.0,347.0,40.5,,template,0.4065,1.2347,1.0,45.67,60.0647,1.0,65.625,False
793,rebounding,364.0,348.0,40.5,,template,0.4202,1.2347,1.0,45.67,60.3984,1.0,65.625,False
794,rebounding,366.0,350.0,40.5,,template,0.4214,1.2347,1.0,129.16,60.7321,2.828,65.625,False
795,rebounding,368.0,354.0,40.5,,template,0.4223,1.2347,1.0,204.22,61.0658,4.472,65.625,False
796,rebounding,370.0,362.0,40.5,,template,0.4333,1.2347,1.0,376.56,61.3995,8.246,65.625,False
797,rebounding,369.0,363.0,40.5,,template,0.4488,1.2347,1.0,64.58,61.7332,1.414,65.625,False
798,rebounding,369.0,364.0,40.5,,template,0.4593,1.2347,1.0,45.67,62.0669,1.0,65.625,False
799,rebounding,369.0,365.0,40.5,,template,0.4635,1.2347,1.0,45.67,62.4006,1.0,65.625,False
800,rebounding,369.0,364.0,40.5,,template,0.4585,1.2347,1.0,45.67,62.7343,1.0,65.625,False
801,rebounding,369.0,364.0,40.5,,template,0.4475,1.2347,1.0,0.0,63.068,0.0,65.625,False
802,rebounding,369.0,363.0,40.5,,template,0.4319,1.2347,1.0,45.67,63.4017,1.0,65.625,False
803,rebounding,370.0,362.0,40.5,,template,0.4137,1.2347,1.0,64.58,63.7354,1.414,65.625,False
804,rebounding,368.0,354.0,40.5,,template,0.3977,1.2347,1.0,376.56,64.0691,8.246,65.625,False
805,rebounding,368.0,351.0,40.5,,template,0.3889,1.2347,1.0,137.0,64.4027,3.0,65.625,False
806,rebounding,368.0,348.0,40.5,,template,0.3846,1.2347,1.0,137.0,64.7364,3.0,65.625,False
807,rebounding,368.0,347.0,40.5,,template,0.387,1.2347,1.0,45.67,65.0701,1.0,65.625,False
808,rebounding,368.0,346.0,40.5,,template,0.3944,1.2347,1.0,45.67,65.4038,1.0,65.625,False
809,rebounding,368.0,346.0,40.5,,template,0.4001,1.2347,1.0,0.0,65.7375,0.0,65.625,False
810,rebounding,367.0,344.0,40.5,,template,0.3978,1.2347,1.0,102.11,66.0712,2.236,65.625,False
811,rebounding,368.0,344.0,40.5,,template,0.397,1.2347,1.0,45.67,66.4049,1.0,65.625,False
812,rebounding,367.0,340.0,40.5,,template,0.3965,1.2347,1.0,188.28,66.7386,4.123,65.625,False
813,rebounding,366.0,337.0,40.5,,template,0.3963,1.2347,1.0,144.41,67.0723,3.162,65.625,False
814,rebounding,366.0,336.0,40.5,,template,0.3987,1.2347,1.0,45.67,67.406,1.0,65.625,False
815,rebounding,366.0,336.0,40.5,,template,0.4054,1.2347,1.0,0.0,67.7397,0.0,65.625,False
816,rebounding,366.0,336.0,40.5,,template,0.4098,1.2347,1.0,0.0,68.0734,0.0,65.625,False
817,rebounding,366.0,336.0,40.5,,template,0.4121,1.2347,1.0,0.0,68.4071,0.0,65.625,False
818,rebounding,366.0,337.0,40.5,,template,0.4129,1.2347,1.0,45.67,68.7408,1.0,65.625,False
819,rebounding,368.0,341.0,40.5,,template,0.4152,1.2347,1.0,204.22,69.0745,4.472,65.625,False
820,rebounding,368.0,343.0,40.5,,template,0.4159,1.2347,1.0,91.33,69.4081,2.0,65.625,False
821,rebounding,368.0,344.0,40.5,,template,0.4138,1.2347,1.0,45.67,69.7418,1.0,65.625,False
822,rebounding,368.0,346.0,40.5,,template,0.4145,1.2347,1.0,91.33,70.0755,2.0,65.625,False
823,rebounding,369.0,347.0,40.5,,template,0.4131,1.2347,1.0,64.58,70.4092,1.414,65.625,False
824,rebounding,370.0,348.0,40.5,,template,0.4085,1.2347,1.0,64.58,70.7429,1.414,65.625,False
825,rebounding,369.0,349.0,40.5,,template,0.4018,1.2347,1.0,64.58,71.0766,1.414,65.625,False
826,rebounding,370.0,350.0,40.5,,template,0.3984,1.2347,1.0,64.58,71.4103,1.414,65.625,False
827,rebounding,370.0,353.0,40.5,,template,0.3976,1.2347,1.0,137.0,71.744,3.0,65.625,False
828,rebounding,371.0,362.0,40.5,,template,0.402,1.2347,1.0,413.51,72.0777,9.055,65.625,False
829,rebounding,370.0,363.0,40.5,,template,0.4243,1.2347,1.0,64.58,72.4114,1.414,65.625,False
830,rebounding,370.0,364.0,40.5,,template,0.4408,1.2347,1.0,45.67,72.7451,1.0,65.625,False
831,rebounding,370.0,364.0,40.5,,template,0.4576,1.2347,1.0,0.0,73.0788,0.0,65.625,False
832,rebounding,369.0,365.0,40.5,,template,0.4665,1.2347,1.0,64.58,73.4125,1.414,65.625,False
833,rebounding,369.0,364.0,40.5,,template,0.4663,1.2347,1.0,45.67,73.7462,1.0,65.625,False
834,rebounding,369.0,363.0,40.5,,template,0.4546,1.2347,1.0,45.67,74.0798,1.0,65.625,False
835,rebounding,370.0,361.0,40.5,,template,0.4386,1.2347,1.0,102.11,74.4135,2.236,65.625,False
836,rebounding,369.0,354.0,40.5,,template,0.4294,1.2347,1.0,322.9,74.7472,7.071,65.625,False
837,rebounding,368.0,350.0,40.5,,template,0.4211,1.2347,1.0,188.28,75.0809,4.123,65.625,False
838,rebounding,368.0,349.0,40.5,,template,0.4157,1.2347,1.0,45.67,75.4146,1.0,65.625,False
839,rebounding,367.0,348.0,40.5,,template,0.4105,1.2347,1.0,64.58,75.7483,1.414,65.625,False
840,rebounding,629.0,86.0,40.5,,template,0.4907,1.2347,1.0,16919.98,76.082,370.524,65.625,False
841,rebounding,629.0,86.0,40.5,,template,0.5517,1.2347,1.0,0.0,76.4157,0.0,65.625,False
842,rebounding,630.0,86.0,40.5,,template,0.5717,1.2347,1.0,45.67,76.7494,1.0,65.625,False
843,rebounding,634.0,86.0,40.5,,template,0.582,1.2347,1.0,182.66,77.0831,4.0,65.625,False
844,rebounding,636.0,86.0,40.5,,template,0.5836,1.2347,1.0,91.33,77.4168,2.0,65.625,False
845,rebounding,636.0,102.0,40.5,,template,0.5877,1.2347,1.0,730.64,77.7505,16.0,65.625,False
846,rebounding,638.0,109.0,40.5,,template,0.5861,1.2347,1.0,332.45,78.0842,7.28,65.625,False
847,rebounding,640.0,115.0,40.5,,template,0.5958,1.2347,1.0,288.81,78.4179,6.325,65.625,False
848,rebounding,644.0,120.0,40.5,,template,0.6076,1.2347,1.0,292.4,78.7515,6.403,65.625,False
849,rebounding,644.0,124.0,40.5,,template,0.6229,1.2347,1.0,182.66,79.0852,4.0,65.625,False
850,rebounding,644.0,128.0,40.5,,template,0.6317,1.2347,1.0,182.66,79.4189,4.0,65.625,False
851,rebounding,648.0,127.0,40.5,,template,0.6341,1.2347,1.0,188.28,79.7526,4.123,65.625,False
852,rebounding,648.0,132.0,40.5,,template,0.6254,1.2347,1.0,228.33,80.0863,5.0,65.625,False
853,rebounding,648.0,137.0,40.5,,template,0.6119,1.2347,1.0,228.33,80.42,5.0,65.625,False
854,rebounding,651.0,144.0,40.5,,template,0.5927,1.2347,1.0,347.77,80.7537,7.616,65.625,False
855,rebounding,652.0,150.0,40.5,,template,0.5909,1.2347,1.0,277.77,81.0874,6.083,65.625,False
856,rebounding,652.0,162.0,40.5,,template,0.5882,1.2347,1.0,547.98,81.4211,12.0,65.625,False
857,rebounding,652.0,169.0,40.5,,template,0.5915,1.2347,1.0,319.66,81.7548,7.0,65.625,False
858,rebounding,656.0,178.0,40.5,,template,0.5942,1.2347,1.0,449.75,82.0885,9.849,65.625,False
859,rebounding,660.0,185.0,40.5,,template,0.6154,1.2347,1.0,368.16,82.4222,8.062,65.625,False
860,rebounding,660.0,190.0,40.5,,template,0.6328,1.2347,1.0,228.33,82.7559,5.0,65.625,False
861,rebounding,662.0,194.0,40.5,,template,0.6378,1.2347,1.0,204.22,83.0896,4.472,65.625,False
862,rebounding,664.0,196.0,40.5,,template,0.633,1.2347,1.0,129.16,83.4232,2.828,65.625,False
